sample_name,data_dir,sample_type,comments,acquisition_method,processing_method,rack_code,plate_code,vial_position,rack_position,plate_position,injection_volume,dilution_factor,weight_to_volume,set_name,filename
150627_6.5_BloodProject01_PLT_191_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-3.mzML
150627_6.5_BloodProject01_PLT_191_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_PLT_191_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-4.mzML
150627_6.5_BloodProject01_PLT_191_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_PLT_191_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-5.mzML
150627_6.5_BloodProject01_PLT_191_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_PLT_191_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_191_Broth-6.mzML
150627_6.5_BloodProject01_PLT_192_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-1.mzML
150627_6.5_BloodProject01_PLT_192_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-2.mzML
150627_6.5_BloodProject01_PLT_192_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-3.mzML
150627_6.5_BloodProject01_PLT_192_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-4.mzML
150627_6.5_BloodProject01_PLT_192_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-5.mzML
150627_6.5_BloodProject01_PLT_192_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_PLT_192_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_192_Broth-6.mzML
150627_6.5_BloodProject01_PLT_193_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-1.mzML
150627_6.5_BloodProject01_PLT_193_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-2.mzML
150627_6.5_BloodProject01_PLT_193_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-3.mzML
150627_6.5_BloodProject01_PLT_193_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-4.mzML
150627_6.5_BloodProject01_PLT_193_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-5.mzML
150627_6.5_BloodProject01_PLT_193_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_PLT_193_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_193_Broth-6.mzML
150627_6.5_BloodProject01_PLT_194_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-1.mzML
150627_6.5_BloodProject01_PLT_194_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-2.mzML
150627_6.5_BloodProject01_PLT_194_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-3.mzML
150627_6.5_BloodProject01_PLT_194_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-4.mzML
150627_6.5_BloodProject01_PLT_194_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-5.mzML
150627_6.5_BloodProject01_PLT_194_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_PLT_194_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_194_Broth-6.mzML
150627_6.5_BloodProject01_PLT_195_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-1.mzML
150627_6.5_BloodProject01_PLT_195_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-2.mzML
150627_6.5_BloodProject01_PLT_195_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-3.mzML
150627_6.5_BloodProject01_PLT_195_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-4.mzML
150627_6.5_BloodProject01_PLT_195_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-5.mzML
150627_6.5_BloodProject01_PLT_195_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_PLT_195_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_PLT_195_Broth-6.mzML
150627_6.5_BloodProject01_P_166_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-1.mzML
150627_6.5_BloodProject01_P_166_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-2.mzML
150627_6.5_BloodProject01_P_166_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-3.mzML
150627_6.5_BloodProject01_P_166_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-4.mzML
150627_6.5_BloodProject01_P_166_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-5.mzML
150627_6.5_BloodProject01_P_166_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_166_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_166_Broth-6.mzML
150627_6.5_BloodProject01_P_167_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-1.mzML
150627_6.5_BloodProject01_P_167_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-2.mzML
150627_6.5_BloodProject01_P_167_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-3.mzML
150627_6.5_BloodProject01_P_167_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-4.mzML
150627_6.5_BloodProject01_P_167_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-5.mzML
150627_6.5_BloodProject01_P_167_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_167_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_167_Broth-6.mzML
150627_6.5_BloodProject01_P_168_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-1.mzML
150627_6.5_BloodProject01_P_168_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-2.mzML
150627_6.5_BloodProject01_P_168_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-3.mzML
150627_6.5_BloodProject01_P_168_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-4.mzML
150627_6.5_BloodProject01_P_168_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-5.mzML
150627_6.5_BloodProject01_P_168_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_168_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_168_Broth-6.mzML
150627_6.5_BloodProject01_P_169_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-1.mzML
150627_6.5_BloodProject01_P_169_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-2.mzML
150627_6.5_BloodProject01_P_169_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-3.mzML
150627_6.5_BloodProject01_P_169_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-4.mzML
150627_6.5_BloodProject01_P_169_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-5.mzML
150627_6.5_BloodProject01_P_169_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_169_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_169_Broth-6.mzML
150627_6.5_BloodProject01_P_170_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-1.mzML
150627_6.5_BloodProject01_P_170_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-2.mzML
150627_6.5_BloodProject01_P_170_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-3.mzML
150627_6.5_BloodProject01_P_170_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-4.mzML
150627_6.5_BloodProject01_P_170_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-5.mzML
150627_6.5_BloodProject01_P_170_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_170_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_170_Broth-6.mzML
150627_6.5_BloodProject01_P_191_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-1.mzML
150627_6.5_BloodProject01_P_191_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-2.mzML
150627_6.5_BloodProject01_P_191_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-3.mzML
150627_6.5_BloodProject01_P_191_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-4.mzML
150627_6.5_BloodProject01_P_191_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-5.mzML
150627_6.5_BloodProject01_P_191_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-6-10.0x.mzML
150627_6.5_BloodProject01_P_191_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_191_Broth-6.mzML
150627_6.5_BloodProject01_P_192_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-1-10.0x.mzML
150627_6.5_BloodProject01_P_192_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-1.mzML
150627_6.5_BloodProject01_P_192_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-2-10.0x.mzML
150627_6.5_BloodProject01_P_192_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-2.mzML
150627_6.5_BloodProject01_P_192_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-3-10.0x.mzML
150627_6.5_BloodProject01_P_192_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-3.mzML
150627_6.5_BloodProject01_P_192_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-4-10.0x.mzML
150627_6.5_BloodProject01_P_192_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-4.mzML
150627_6.5_BloodProject01_P_192_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-5-10.0x.mzML
150627_6.5_BloodProject01_P_192_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_6.5_BloodProject01_P_192_Broth-5.mzML
